date,precipitation_sum,rain_sum,temperature_mean,temperature_min,temperature_max,windspeed_10m_max,windspeed,humidity,pressure
2014-11-02,0.0,0.0,16.8,13.7,20.3,20.5,13.0,40,1012.1
2014-11-03,0.0,0.0,16.5,13.7,18.4,20.2,9.0,68,1018.0
2014-11-04,0.0,0.0,18.6,15.6,21.8,21.0,10.8,71,1015.1
2014-11-05,5.0,5.0,19.4,16.7,24.4,21.4,10.7,78,1009.0
2014-11-06,0.3,0.3,17.4,15.3,19.1,18.6,12.4,73,1008.7
2014-11-07,0.0,0.0,17.3,13.3,21.0,17.0,7.5,74,1013.6
2014-11-08,0.0,0.0,18.3,14.0,22.3,19.5,10.3,75,1014.0
2014-11-09,0.0,0.0,19.3,16.5,22.1,19.3,12.5,79,1011.8
2014-11-10,0.0,0.0,19.0,17.3,21.1,20.1,11.5,77,1012.0
2014-11-11,0.6,0.6,17.4,16.4,19.0,17.3,10.0,71,1013.7
2014-11-12,0.0,0.0,18.2,15.8,20.9,20.6,7.9,69,1011.9
2014-11-13,0.0,0.0,19.6,16.5,22.9,20.4,10.1,75,1010.3
2014-11-14,0.0,0.0,24.3,17.8,31.9,24.6,8.9,68,1003.8
2014-11-15,0.0,0.0,19.2,17.7,21.3,20.1,12.0,72,1004.4
2014-11-16,6.5,6.5,20.6,17.3,26.2,35.3,18.0,66,1000.0
2014-11-17,0.0,0.0,18.9,13.5,22.8,21.1,7.8,65,1006.8
2014-11-18,0.0,0.0,19.7,16.7,23.5,20.2,10.0,74,1011.1
2014-11-19,0.0,0.0,19.6,17.6,21.7,21.5,12.1,75,1013.0
2014-11-20,0.0,0.0,22.5,16.4,27.5,18.1,8.6,77,1005.0
2014-11-21,0.0,0.0,25.1,19.1,33.6,26.6,13.7,61,1001.2
2014-11-22,0.0,0.0,20.8,18.5,24.2,16.9,9.4,72,1007.3
2014-11-23,0.1,0.1,23.2,17.0,30.3,20.8,8.2,78,1004.5
2014-11-24,2.3,2.3,22.3,19.8,26.1,16.3,8.5,80,1004.7
2014-11-25,0.0,0.0,21.1,18.1,23.0,19.9,12.9,70,1008.4
2014-11-26,0.0,0.0,20.4,17.3,23.1,18.3,10.2,67,1012.0
2014-11-27,0.2,0.2,18.9,17.9,20.2,20.3,15.0,73,1015.3
2014-11-28,0.4,0.4,19.1,17.1,21.0,18.2,9.2,65,1015.7
2014-11-29,0.0,0.0,20.7,15.2,24.5,18.7,9.3,73,1010.7
2014-11-30,6.0,6.0,22.1,18.6,26.7,16.7,7.3,79,1006.7
2014-12-01,2.5,2.5,22.7,19.5,25.7,18.1,9.4,77,1003.3
2014-12-02,2.1,2.1,23.8,19.8,28.4,17.2,9.3,76,1003.9
2014-12-03,12.1,12.1,23.3,20.4,28.2,12.5,5.3,81,1006.4
2014-12-04,0.9,0.9,23.4,20.2,26.0,13.8,7.7,81,1004.4
2014-12-05,1.3,1.3,22.6,20.2,25.8,14.1,6.8,83,1000.9
2014-12-06,20.5,20.5,21.4,19.7,24.3,14.5,7.3,89,999.7
2014-12-07,7.1,7.1,22.4,19.0,26.1,16.6,7.7,84,998.9
2014-12-08,1.0,1.0,23.8,19.7,29.0,19.8,8.8,75,1000.9
2014-12-09,1.0,1.0,21.0,19.8,22.6,16.9,11.4,80,1008.4
2014-12-10,33.7,33.7,21.2,19.5,23.6,17.1,9.4,81,1006.9
2014-12-11,13.5,13.5,19.9,16.3,22.5,30.3,17.4,87,1002.9
2014-12-12,1.9,1.9,18.4,16.3,20.0,27.6,22.3,68,1011.1
2014-12-13,0.0,0.0,18.6,17.3,20.1,18.1,12.7,62,1011.1
2014-12-14,0.0,0.0,19.6,16.0,22.7,17.9,7.8,66,1006.2
2014-12-15,0.0,0.0,20.6,17.1,23.4,16.1,9.4,72,1004.5
2014-12-16,0.1,0.1,22.3,18.2,25.8,24.5,14.1,70,996.7
2014-12-17,0.0,0.0,20.0,18.9,22.1,25.2,15.4,63,999.8
2014-12-18,0.5,0.5,21.2,18.8,24.5,14.8,6.6,78,1001.5
2014-12-19,0.0,0.0,19.1,17.9,20.2,20.9,14.9,68,1006.5
2014-12-20,0.0,0.0,19.3,17.4,21.1,18.4,8.1,63,1011.3
2014-12-21,0.0,0.0,21.0,16.7,24.4,20.8,10.2,73,1010.6
2014-12-22,0.0,0.0,22.1,19.2,25.8,24.7,12.5,78,1009.3
2014-12-23,1.2,1.2,22.5,19.9,25.8,13.2,9.1,78,1006.9
2014-12-24,5.2,5.2,21.1,20.1,22.0,20.6,11.3,85,1006.9
2014-12-25,16.5,16.5,22.3,19.9,26.2,17.3,7.1,84,1003.5
2014-12-26,0.0,0.0,21.4,18.8,25.8,28.3,14.0,74,1004.6
2014-12-27,0.0,0.0,19.8,18.2,21.4,12.5,8.9,59,1014.3
2014-12-28,1.4,1.4,20.2,18.7,21.6,13.4,7.5,76,1010.6
2014-12-29,0.0,0.0,22.4,17.7,26.8,14.5,8.4,73,1000.5
2014-12-30,0.0,0.0,23.4,19.0,27.7,17.1,10.1,57,999.8
2014-12-31,1.0,1.0,21.1,19.0,22.9,20.3,12.5,72,1008.3
2015-01-01,0.0,0.0,23.4,20.2,27.0,17.3,9.5,80,1006.9
2015-01-02,0.0,0.0,23.2,21.0,26.7,16.0,9.6,85,1011.4
2015-01-03,0.0,0.0,24.0,21.5,27.4,21.1,10.7,85,1011.6
2015-01-04,10.2,10.2,24.6,21.0,29.2,21.9,8.3,80,1009.0
2015-01-05,0.5,0.5,21.9,20.6,23.6,16.8,10.7,83,1012.6
2015-01-06,1.4,1.4,22.9,19.5,25.5,14.9,8.7,82,1013.7
2015-01-07,0.0,0.0,23.7,21.4,26.7,21.7,11.5,76,1012.4
2015-01-08,0.0,0.0,23.3,20.1,26.7,21.3,11.9,71,1007.1
2015-01-09,0.3,0.3,24.5,21.5,27.7,15.8,7.3,78,1003.0
2015-01-10,11.0,11.0,24.2,22.2,27.1,14.2,5.3,84,1004.2
2015-01-11,30.9,30.9,21.2,20.8,22.0,15.5,11.6,90,1006.8
2015-01-12,3.1,3.1,21.3,20.1,22.7,25.9,19.6,81,1007.4
2015-01-13,1.9,1.9,22.9,20.7,25.7,17.5,11.8,82,1000.9
2015-01-14,0.8,0.8,26.0,22.9,30.9,22.1,15.9,66,993.2
2015-01-15,0.7,0.7,22.5,21.0,23.8,16.6,11.9,67,998.1
2015-01-16,0.5,0.5,23.0,19.7,26.8,8.2,4.4,78,1000.7
2015-01-17,0.0,0.0,24.3,19.6,29.4,14.2,10.0,61,1001.0
2015-01-18,0.2,0.2,22.9,20.6,25.8,21.1,10.4,78,1004.8
2015-01-19,2.0,2.0,19.9,19.2,20.7,21.1,14.7,73,1008.7
2015-01-20,3.7,3.7,20.8,18.7,22.6,20.3,14.5,77,1006.6
2015-01-21,5.9,5.9,22.3,20.5,24.3,20.6,12.2,85,1005.0
2015-01-22,1.1,1.1,23.1,20.9,25.6,17.0,9.4,83,1006.5
2015-01-23,0.0,0.0,24.2,21.9,27.2,14.6,9.8,82,1002.1
2015-01-24,0.0,0.0,24.1,21.8,27.0,17.1,10.4,80,1000.0
2015-01-25,0.0,0.0,25.1,21.3,30.7,26.0,11.1,75,997.6
2015-01-26,3.2,3.2,20.5,19.0,21.4,19.3,16.3,76,1006.7
2015-01-27,15.9,15.9,19.8,19.4,20.3,14.8,10.9,84,1006.6
2015-01-28,13.2,13.2,19.5,17.7,21.3,18.7,14.6,72,1007.0
2015-01-29,0.0,0.0,18.2,15.9,20.7,21.7,18.3,63,1005.7
2015-01-30,0.0,0.0,19.6,15.4,23.4,17.1,11.0,55,1001.9
2015-01-31,0.1,0.1,20.3,16.9,23.2,15.8,6.3,63,1001.2
2015-02-01,1.8,1.8,19.9,16.4,23.0,15.9,8.9,75,1003.7
2015-02-02,0.4,0.4,19.7,17.7,22.0,26.1,17.6,77,1009.5
2015-02-03,0.7,0.7,20.5,18.6,22.5,17.1,11.5,64,1012.2
2015-02-04,0.9,0.9,19.7,15.9,22.3,17.6,10.0,73,1010.0
2015-02-05,2.1,2.1,20.8,18.8,22.9,14.0,9.9,69,1016.9
2015-02-06,0.2,0.2,21.2,18.6,23.1,13.2,8.0,67,1020.0
2015-02-07,0.0,0.0,21.9,17.6,24.9,16.9,7.5,72,1016.8
2015-02-08,0.0,0.0,23.9,19.1,28.9,12.7,5.9,75,1012.0
2015-02-09,0.4,0.4,23.2,21.0,25.2,20.2,14.7,79,1016.7
2015-02-10,1.5,1.5,23.4,20.5,25.5,15.6,8.4,79,1017.3
2015-02-11,0.6,0.6,23.6,21.4,26.1,16.7,9.6,78,1015.7
2015-02-12,7.2,7.2,23.0,20.6,25.9,16.7,8.0,80,1015.4
2015-02-13,3.9,3.9,22.5,20.6,25.5,16.3,8.5,80,1017.3
2015-02-14,3.5,3.5,22.5,19.6,25.4,17.9,8.1,80,1014.9
2015-02-15,1.3,1.3,23.4,20.3,26.2,10.5,5.7,77,1010.0
2015-02-16,0.0,0.0,23.8,21.6,26.8,19.8,10.7,73,1010.3
2015-02-17,0.0,0.0,23.5,21.0,26.5,23.7,13.8,72,1011.7
2015-02-18,0.5,0.5,23.3,20.6,25.3,19.5,11.3,73,1013.2
2015-02-19,0.9,0.9,23.0,20.3,24.8,17.9,9.0,75,1013.8
2015-02-20,0.3,0.3,23.1,20.5,25.8,13.4,6.5,80,1010.7
2015-02-21,2.7,2.7,22.2,21.2,23.6,11.5,6.5,83,1010.2
2015-02-22,1.2,1.2,22.8,20.5,25.4,15.6,9.2,78,1010.8
2015-02-23,1.8,1.8,22.8,20.7,25.6,14.6,8.3,84,1009.3
2015-02-24,1.2,1.2,22.0,20.4,24.1,24.9,12.9,85,1008.9
2015-02-25,3.4,3.4,21.0,19.9,22.4,19.8,12.0,80,1008.8
2015-02-26,0.3,0.3,22.3,19.9,25.0,6.5,3.7,76,1003.3
2015-02-27,0.7,0.7,22.2,20.1,24.6,13.5,9.4,82,1003.8
2015-02-28,0.0,0.0,22.8,19.3,26.4,15.5,8.3,83,1003.1
2015-03-01,13.1,13.1,23.7,20.6,31.6,27.9,14.3,76,1002.0
2015-03-02,0.0,0.0,21.3,19.6,22.7,22.0,11.8,59,1011.4
2015-03-03,0.0,0.0,21.6,17.0,25.1,17.1,8.4,73,1008.5
2015-03-04,2.7,2.7,22.6,20.0,25.4,12.8,6.3,84,1004.9
2015-03-05,0.0,0.0,20.7,17.6,24.9,24.8,12.3,63,1002.2
2015-03-06,0.0,0.0,20.9,16.0,26.9,18.1,11.2,52,1001.6
2015-03-07,0.4,0.4,21.0,18.5,23.3,20.3,9.0,74,1004.6
2015-03-08,0.3,0.3,22.6,20.3,26.0,13.3,7.2,82,1004.4
2015-03-09,0.0,0.0,22.6,18.8,27.3,15.9,6.2,80,1005.2
2015-03-10,1.9,1.9,22.4,21.0,24.1,14.3,10.9,84,1010.3
2015-03-11,1.4,1.4,23.1,20.4,26.4,11.8,5.8,84,1009.0
2015-03-12,0.6,0.6,22.5,19.1,25.2,16.1,10.0,82,1008.2
2015-03-13,4.9,4.9,19.4,18.5,20.6,19.3,14.7,77,1013.3
2015-03-14,0.2,0.2,19.6,16.4,22.9,14.3,7.5,70,1009.7
2015-03-15,2.1,2.1,19.4,17.3,21.7,27.6,17.6,74,1005.8
2015-03-16,0.1,0.1,19.2,17.3,21.0,13.4,8.2,58,1010.6
2015-03-17,0.0,0.0,19.8,14.8,23.2,12.6,9.3,69,1007.4
2015-03-18,0.3,0.3,22.7,19.4,28.3,13.6,8.5,75,1000.3
2015-03-19,0.0,0.0,22.5,19.8,26.3,13.5,7.6,79,1004.0
2015-03-20,0.1,0.1,22.0,18.9,28.3,27.9,15.3,78,1007.2
2015-03-21,0.0,0.0,20.7,20.0,21.6,21.1,16.8,59,1018.3
2015-03-22,0.4,0.4,21.3,20.1,22.7,14.1,9.6,67,1016.6
2015-03-23,0.0,0.0,22.5,19.9,26.1,17.6,12.4,77,1009.7
2015-03-24,17.3,17.3,21.1,19.2,23.4,12.8,7.5,89,1005.0
2015-03-25,0.0,0.0,19.0,16.6,21.0,14.5,10.0,74,1010.3
2015-03-26,0.0,0.0,20.7,17.0,25.5,14.6,7.8,62,1011.0
2015-03-27,0.0,0.0,19.1,14.8,23.9,14.1,9.8,40,1013.3
2015-03-28,0.0,0.0,18.3,14.9,21.4,15.4,8.0,60,1016.0
2015-03-29,0.0,0.0,19.9,15.6,23.5,15.8,6.9,73,1016.0
2015-03-30,2.4,2.4,20.4,17.2,23.3,8.9,5.4,83,1017.3
2015-03-31,7.4,7.4,19.8,17.3,21.4,10.0,6.4,83,1019.2
2015-04-01,0.7,0.7,21.1,18.3,24.0,14.1,8.2,82,1016.2
2015-04-02,0.5,0.5,22.1,18.6,26.6,20.0,7.6,76,1011.8
2015-04-03,7.7,7.7,18.9,18.2,19.9,20.3,12.4,79,1016.8
2015-04-04,45.9,45.9,17.6,16.9,18.3,18.9,14.4,88,1012.5
2015-04-05,0.8,0.8,18.9,16.6,22.1,14.6,9.3,77,1002.7
2015-04-06,2.5,2.5,18.7,14.6,23.5,12.2,6.4,80,1000.7
2015-04-07,6.9,6.9,17.4,13.5,21.1,24.5,11.3,71,1001.8
2015-04-08,0.0,0.0,17.4,13.5,21.0,26.9,20.3,57,1005.9
2015-04-09,0.0,0.0,17.8,16.0,19.7,20.6,16.3,62,1014.2
2015-04-10,1.5,1.5,17.1,15.3,18.9,14.8,11.5,76,1017.6
2015-04-11,0.9,0.9,17.7,15.2,20.3,10.5,5.9,85,1015.1
2015-04-12,0.2,0.2,17.4,14.6,20.7,19.5,9.3,82,1012.5
2015-04-13,0.0,0.0,17.4,15.3,19.2,12.2,9.1,70,1016.0
2015-04-14,0.0,0.0,17.4,13.8,20.5,11.7,6.6,71,1016.6
2015-04-15,0.0,0.0,18.9,14.1,23.1,11.3,6.3,79,1017.0
2015-04-16,0.2,0.2,21.0,17.4,27.4,20.7,10.0,78,1015.3
2015-04-17,2.5,2.5,19.9,19.1,20.8,10.2,7.0,90,1016.4
2015-04-18,2.2,2.2,21.8,19.0,25.4,16.1,11.9,78,1009.8
2015-04-19,5.9,5.9,17.7,14.5,19.5,25.8,14.8,79,1012.9
2015-04-20,60.5,60.5,14.8,13.0,16.1,34.7,26.2,90,1017.1
2015-04-21,73.2,73.2,14.9,14.3,15.4,39.7,34.9,85,1012.8
2015-04-22,59.4,59.4,16.7,15.2,17.6,33.6,21.7,92,1006.3
2015-04-23,1.3,1.3,17.8,14.8,20.6,12.3,7.8,86,1004.8
2015-04-24,0.0,0.0,18.1,13.5,23.2,10.2,6.5,79,1000.9
2015-04-25,4.5,4.5,16.8,13.4,21.7,12.8,7.2,78,1001.0
2015-04-26,1.8,1.8,15.4,12.2,18.2,25.2,12.8,76,1003.8
2015-04-27,0.0,0.0,15.6,13.3,18.0,11.2,8.9,64,1012.6
2015-04-28,0.0,0.0,15.3,13.1,17.3,13.3,9.7,71,1018.8
2015-04-29,2.2,2.2,15.8,13.8,17.5,13.1,8.9,78,1022.9
2015-04-30,7.2,7.2,16.5,14.9,18.6,13.8,9.1,78,1023.5
2015-05-01,2.0,2.0,16.7,15.4,17.7,11.9,9.0,90,1019.8
2015-05-02,10.5,10.5,18.4,17.5,19.2,15.2,9.9,91,1012.5
2015-05-03,14.7,14.7,18.7,18.1,19.5,18.0,15.0,92,1008.2
2015-05-04,0.2,0.2,18.0,14.8,20.2,13.5,9.0,83,1008.4
2015-05-05,0.0,0.0,19.0,14.8,24.4,17.3,11.8,71,1001.8
2015-05-06,0.0,0.0,15.2,12.3,18.1,14.1,10.8,50,1007.6
2015-05-07,0.0,0.0,14.2,11.5,17.8,17.5,13.1,54,1011.4
2015-05-08,0.0,0.0,14.3,11.8,18.0,15.0,9.5,57,1011.6
2015-05-09,0.0,0.0,14.6,11.1,18.7,13.0,9.4,59,1009.5
2015-05-10,0.0,0.0,15.0,11.0,19.2,24.2,14.6,58,1003.9
2015-05-11,0.0,0.0,16.1,13.9,19.1,27.6,17.2,60,1004.9
2015-05-12,0.0,0.0,15.9,12.5,20.4,18.8,12.0,62,1007.1
2015-05-13,0.1,0.1,13.0,10.8,14.9,20.9,15.7,54,1010.7
2015-05-14,0.0,0.0,12.6,9.3,16.6,16.9,13.6,56,1018.7
2015-05-15,0.0,0.0,14.8,11.9,17.3,19.1,12.8,69,1024.6
2015-05-16,0.5,0.5,15.6,14.3,16.8,16.0,11.2,78,1027.8
2015-05-17,0.6,0.6,15.5,13.2,17.6,9.2,6.6,83,1027.3
2015-05-18,0.0,0.0,15.4,12.1,18.5,7.0,5.4,87,1023.0
2015-05-19,1.4,1.4,16.7,14.3,19.6,12.9,7.3,85,1012.8
2015-05-20,0.0,0.0,18.4,15.4,22.4,12.7,10.0,77,1008.7
2015-05-21,0.0,0.0,16.1,13.8,19.0,15.3,9.5,73,1011.2
2015-05-22,6.8,6.8,14.5,13.7,15.7,29.5,21.3,82,1013.7
2015-05-23,0.0,0.0,14.5,13.1,16.2,17.7,12.5,70,1022.0
2015-05-24,0.0,0.0,13.9,11.0,16.5,8.3,5.2,71,1024.8
2015-05-25,0.0,0.0,13.1,9.0,17.8,6.8,5.4,80,1024.0
2015-05-26,0.0,0.0,13.7,9.8,17.2,9.0,4.8,78,1021.7
2015-05-27,0.0,0.0,14.0,9.3,18.2,7.8,5.9,75,1017.4
2015-05-28,0.0,0.0,15.1,10.8,19.7,10.3,6.2,77,1015.4
2015-05-29,0.7,0.7,16.7,14.8,19.5,10.9,8.5,76,1014.3
2015-05-30,0.0,0.0,14.3,11.6,17.0,6.9,5.2,76,1013.9
2015-05-31,0.0,0.0,13.3,10.8,16.3,11.2,5.9,66,1008.7
2015-06-01,0.1,0.1,12.0,9.5,14.1,24.4,15.2,52,1010.1
2015-06-02,0.0,0.0,11.2,8.6,14.2,15.6,11.9,57,1016.6
2015-06-03,0.0,0.0,11.9,9.1,15.3,9.4,6.7,70,1015.9
2015-06-04,0.0,0.0,11.5,7.9,15.6,9.3,6.9,73,1013.6
2015-06-05,0.7,0.7,11.1,8.1,14.0,10.5,7.7,71,1013.5
2015-06-06,0.0,0.0,13.7,10.6,17.6,12.3,7.8,77,1021.0
2015-06-07,0.0,0.0,13.7,9.4,18.6,11.1,8.1,79,1020.3
2015-06-08,0.0,0.0,15.1,11.2,20.7,20.8,12.2,69,1015.6
2015-06-09,0.0,0.0,15.8,13.3,20.1,13.5,9.8,65,1014.5
2015-06-10,0.5,0.5,14.0,12.3,15.1,13.0,9.5,73,1024.3
2015-06-11,0.0,0.0,14.6,13.0,16.7,9.6,6.7,72,1029.0
2015-06-12,0.1,0.1,14.1,11.1,17.1,5.9,4.6,82,1026.9
2015-06-13,0.1,0.1,14.8,12.4,17.8,9.1,5.9,75,1023.0
2015-06-14,0.0,0.0,13.1,8.8,17.7,7.9,5.2,84,1020.9
2015-06-15,0.8,0.8,14.6,11.7,17.0,8.9,5.7,87,1020.0
2015-06-16,8.2,8.2,15.9,15.4,16.8,11.8,7.3,88,1014.6
2015-06-17,12.9,12.9,15.1,12.7,17.0,11.6,9.1,89,1005.6
2015-06-18,9.2,9.2,13.1,11.9,15.2,18.0,9.5,84,1007.6
2015-06-19,13.8,13.8,11.9,11.0,12.8,21.4,14.8,81,1011.6
2015-06-20,0.0,0.0,11.7,10.1,13.6,13.7,10.0,74,1017.5
2015-06-21,0.0,0.0,12.0,9.6,14.5,8.3,5.5,83,1021.5
2015-06-22,0.0,0.0,11.9,8.1,16.2,9.2,6.1,80,1021.3
2015-06-23,0.0,0.0,13.2,8.4,17.7,10.8,7.6,74,1018.8
2015-06-24,0.0,0.0,14.5,11.8,18.2,8.6,6.3,77,1015.6
2015-06-25,2.5,2.5,13.5,10.7,16.0,12.3,8.0,87,1017.5
2015-06-26,0.0,0.0,14.5,11.1,16.3,10.2,6.2,68,1025.1
2015-06-27,0.0,0.0,12.0,7.2,17.1,7.9,5.4,77,1024.8
2015-06-28,0.0,0.0,12.2,8.6,15.7,7.6,5.6,81,1025.3
2015-06-29,0.0,0.0,13.7,10.4,16.8,7.0,5.2,82,1025.3
2015-06-30,0.0,0.0,13.0,8.7,17.1,7.4,5.8,86,1020.9
2015-07-01,1.0,1.0,11.5,9.7,13.9,8.7,6.3,71,1018.0
2015-07-02,0.0,0.0,10.7,6.9,15.5,20.7,13.4,63,1014.2
2015-07-03,0.0,0.0,10.9,8.9,13.2,13.1,9.0,62,1018.9
2015-07-04,0.0,0.0,8.8,5.1,13.3,8.0,5.7,74,1015.9
2015-07-05,0.0,0.0,9.6,5.4,14.9,8.0,5.6,72,1013.6
2015-07-06,0.0,0.0,9.1,5.3,14.1,13.7,9.7,72,1009.6
2015-07-07,0.0,0.0,10.8,8.4,13.5,14.9,10.7,72,1014.3
2015-07-08,0.3,0.3,11.3,9.2,13.9,9.2,7.2,77,1021.6
2015-07-09,0.0,0.0,10.9,6.8,15.5,9.1,5.7,79,1022.2
2015-07-10,2.9,2.9,10.8,6.1,15.3,9.7,5.9,85,1015.1
2015-07-11,1.3,1.3,12.2,8.2,17.0,11.2,9.1,80,1006.1
2015-07-12,0.0,0.0,10.2,8.0,12.8,27.3,19.0,66,997.2
2015-07-13,5.7,5.7,11.1,7.7,15.8,29.0,20.7,64,997.6
2015-07-14,0.0,0.0,10.9,8.3,13.4,18.8,12.9,59,1005.3
2015-07-15,0.0,0.0,9.2,5.0,13.1,9.4,6.6,70,1010.7
2015-07-16,7.8,7.8,9.8,7.7,11.3,12.8,7.1,82,1009.2
2015-07-17,6.2,6.2,9.5,6.9,12.8,26.4,18.7,72,1007.4
2015-07-18,0.0,0.0,10.5,9.1,12.4,18.2,14.1,72,1019.6
2015-07-19,0.8,0.8,11.5,9.7,13.4,13.3,10.3,80,1025.3
2015-07-20,0.6,0.6,11.3,8.7,14.4,9.0,6.5,84,1026.7
2015-07-21,0.0,0.0,11.9,7.4,16.2,10.7,6.8,86,1024.6
2015-07-22,0.0,0.0,13.1,9.8,16.9,11.5,8.3,82,1019.9
2015-07-23,2.4,2.4,12.8,10.0,15.7,7.6,4.8,85,1018.0
2015-07-24,0.0,0.0,13.5,9.1,17.6,14.7,7.3,84,1011.5
2015-07-25,0.0,0.0,14.0,11.1,18.1,13.1,10.2,64,1010.4
2015-07-26,0.0,0.0,13.4,10.1,18.5,24.1,15.9,60,1010.4
2015-07-27,0.0,0.0,10.0,7.6,13.0,19.8,14.1,54,1018.6
2015-07-28,0.0,0.0,11.5,7.9,15.5,15.8,9.8,64,1025.1
2015-07-29,0.0,0.0,12.2,9.2,15.2,9.0,6.0,74,1025.8
2015-07-30,0.0,0.0,12.6,8.3,17.6,13.3,9.9,68,1017.2
2015-07-31,0.4,0.4,13.3,9.9,17.0,10.5,7.5,66,1013.8
2015-08-01,0.0,0.0,14.0,8.8,19.9,15.8,11.3,62,1011.5
2015-08-02,0.0,0.0,16.2,11.8,22.3,17.3,11.3,62,1007.5
2015-08-03,0.0,0.0,11.8,6.5,15.4,18.7,10.2,58,1009.6
2015-08-04,0.0,0.0,9.9,7.8,11.9,12.9,8.2,62,1014.4
2015-08-05,0.0,0.0,9.7,6.2,13.7,21.4,13.2,59,1007.4
2015-08-06,0.0,0.0,10.5,7.5,14.4,15.5,12.6,59,1010.8
2015-08-07,0.0,0.0,11.4,7.5,15.8,10.6,8.8,66,1016.2
2015-08-08,0.0,0.0,11.4,8.8,14.3,10.8,8.5,74,1017.3
2015-08-09,0.0,0.0,12.0,7.9,15.4,12.0,7.4,77,1015.5
2015-08-10,0.0,0.0,13.2,7.9,18.6,12.0,8.8,67,1009.2
2015-08-11,0.0,0.0,13.1,9.0,18.1,12.3,8.3,59,1006.7
2015-08-12,0.3,0.3,10.7,6.2,16.2,23.2,14.1,63,1001.5
2015-08-13,0.0,0.0,12.0,9.0,16.5,20.0,16.3,57,1008.9
2015-08-14,0.0,0.0,12.3,8.5,16.4,9.8,5.9,68,1018.0
2015-08-15,0.0,0.0,12.6,8.6,16.5,12.9,7.8,77,1022.8
2015-08-16,0.0,0.0,13.9,10.1,17.6,11.2,6.3,78,1017.9
2015-08-17,0.0,0.0,13.5,8.9,18.9,16.8,9.7,58,1010.1
2015-08-18,0.0,0.0,11.5,9.2,14.0,10.9,7.9,66,1014.3
2015-08-19,0.0,0.0,12.4,7.8,15.8,8.8,6.1,68,1019.4
2015-08-20,0.0,0.0,13.8,7.9,18.2,12.4,6.5,77,1020.1
2015-08-21,0.0,0.0,15.0,8.1,19.9,11.9,7.2,76,1017.1
2015-08-22,1.6,1.6,17.8,13.3,23.8,15.9,10.4,66,1012.7
2015-08-23,14.3,14.3,15.7,14.4,17.1,12.7,7.0,85,1013.0
2015-08-24,15.5,15.5,15.7,13.1,17.6,12.6,6.2,89,1010.4
2015-08-25,0.6,0.6,14.7,13.3,16.7,22.8,17.3,77,1007.4
2015-08-26,1.8,1.8,15.0,13.1,17.7,13.4,10.7,81,1011.9
2015-08-27,0.5,0.5,14.7,11.9,18.3,14.5,9.1,74,1011.9
2015-08-28,0.0,0.0,13.6,10.6,17.5,17.9,11.5,66,1013.4
2015-08-29,0.0,0.0,13.5,10.2,17.8,11.8,5.8,68,1014.6
2015-08-30,0.0,0.0,12.6,9.0,16.0,12.0,9.0,63,1012.8
2015-08-31,0.0,0.0,13.5,10.6,17.0,10.9,8.1,64,1009.8
2015-09-01,0.0,0.0,12.9,9.2,17.3,8.7,6.4,62,1008.7
2015-09-02,0.2,0.2,13.0,7.1,17.9,13.1,8.1,69,1008.1
2015-09-03,7.0,7.0,14.8,12.0,19.0,19.6,14.3,69,1001.8
2015-09-04,1.0,1.0,13.9,12.5,15.5,20.5,12.8,80,1014.0
2015-09-05,0.1,0.1,14.0,9.6,17.7,16.8,6.8,78,1015.1
2015-09-06,2.1,2.1,14.4,12.7,15.9,12.0,6.5,80,1016.4
2015-09-07,0.2,0.2,15.7,11.1,21.9,20.8,11.4,65,1011.2
2015-09-08,0.0,0.0,13.2,9.4,18.0,21.7,13.2,53,1011.8
2015-09-09,0.0,0.0,13.6,10.5,16.7,13.8,8.6,64,1016.0
2015-09-10,0.0,0.0,14.9,12.6,17.4,10.9,8.0,69,1023.3
2015-09-11,0.0,0.0,15.6,10.6,19.5,15.8,8.1,73,1023.4
2015-09-12,0.0,0.0,15.9,9.4,21.7,11.2,5.5,75,1020.5
2015-09-13,0.0,0.0,16.6,11.5,21.5,15.1,7.4,80,1020.3
2015-09-14,0.0,0.0,17.6,14.1,21.4,17.6,9.7,76,1016.7
2015-09-15,0.1,0.1,19.4,14.1,26.3,26.6,14.7,57,1008.4
2015-09-16,0.0,0.0,15.3,11.6,18.8,16.3,7.6,66,1010.4
2015-09-17,4.4,4.4,14.4,11.8,16.8,17.9,10.5,81,1012.7
2015-09-18,1.0,1.0,14.9,13.5,17.1,18.0,12.4,73,1019.3
2015-09-19,3.4,3.4,15.2,13.5,17.0,14.9,8.7,74,1019.1
2015-09-20,0.4,0.4,14.9,11.3,17.3,10.5,6.4,75,1016.6
2015-09-21,0.0,0.0,16.4,11.7,21.1,12.0,5.6,79,1011.5
2015-09-22,0.1,0.1,14.4,11.7,16.2,21.6,15.0,64,1011.8
2015-09-23,0.0,0.0,11.7,10.2,13.4,32.3,23.5,61,1019.1
2015-09-24,0.4,0.4,11.9,9.6,14.3,28.7,22.7,69,1019.6
2015-09-25,4.2,4.2,13.7,12.2,15.0,24.4,18.9,73,1021.9
2015-09-26,0.0,0.0,14.9,12.8,17.3,15.7,11.2,67,1020.5
2015-09-27,0.4,0.4,14.5,12.5,16.9,19.7,13.1,69,1016.4
2015-09-28,0.0,0.0,15.2,11.3,18.8,13.7,6.4,66,1013.4
2015-09-29,0.0,0.0,16.9,10.4,22.0,9.2,6.0,67,1011.8
